14	3621
196	4930
101	9458
15380	2699
29530	273
28937	4813
4217	6071
7727	4987
101	8340
14	2627
165	3361
15117	9978
106	6587
128	8725
115	1519
941	3212
14	655
14	1769
1621	2968
3447	6188
28815	190
39192	4223
226	3325
5584	8875
12	8516
1774	1772
14	4887
14	6001
12	9506
14	8125
150	4384
3165	649
382	1224
36832	2469
14	7131
8804	8492
12	628
101	6896
116	7712
101	7830
6672	9524
13	7462
1324	4230
7836	9879
140	2879
10719	4362
101	5722
8193	2925
114	9065
19552	5126
12	2744
3874	3177
28497	3249
10956	724
1022	342
8020	4870
136	3647
6216	8968
3384	255
4973	2386
117	7062
112	6182
5084	8251
183	9691
12	8006
154	9581
17835	7944
36069	8850
3648	2549
574	2853
3548	2934
7124	4542
25103	7320
136	2649
8624	7581
127	6561
230	5250
20006	5914
12	5100
565	89
14	8639
101	2920
3977	7612
15635	9738
14	9689
4124	1203
261	557
1008	4425
13	3262
4895	7126
346	7734
5892	1468
11281	1568
278	8052
8119	1040
3075	7689
14	3507
379	9365
2177	1182
124	920
105	2661
38572	6929
1109	3029
506	3834
14	2517
26415	6249
1128	5169
14	281
39648	8803
3002	7859
1864	5479
14	1407
3995	8395
983	8168
10017	8605
7152	2262
863	3448
14148	3466
2218	1227
105	4913
1076	9874
12062	6094
25903	4782
21080	8610
12	9908
868	3534
465	5908
23501	4591
14	7211
1191	3537
124	5734
14	6221
39397	9934
31942	3587
105	7165
187	1690
123	2692
13262	5734
12116	6197
177	8267
9468	3935
151	9640
475	9815
147	3967
12	1412
4754	2662
2680	1800
13	7856
109	3832
39146	4256
980	6111
30288	4852
140	101
968	4658
128	8065
13979	644
7876	5477
140	1027
109	2718
12	2350
23909	1263
12	7376
146	2761
2472	6562
224	138
15346	383
150	9336
2222	5240
12	6326
2823	688
30132	5228
14	8745
2621	7419
173	6916
101	2302
117	5290
12	4218
208	8986
12	5148
946	6687
375	6512
9832	7203
29985	8614
4460	3449
105	9727
13764	2820
14	9807
111	5558
241	4824
17827	5454
23299	7043
130	6299
99	8325
40375	367
299	7542
18884	567
20722	5108
1773	7119
22098	2194
99	9443
110	2388
228	9101
11622	7234
102	1784
4896	4640
107	6570
280	8329
20109	171
13478	1347
108	302
102	5984
272	7459
2912	4813
104	9859
16403	4734
98	9523
36284	3204
103	2946
3280	2396
11243	8712
98	8533
31420	8542
1904	4891
167	1068
188	9990
102	4870
6942	8645
10360	6057
10978	2591
4675	914
4516	3329
2595	338
28817	1305
20165	8535
1868	3076
24126	1710
99	7815
7253	5130
7179	6788
787	434
98	1539
18977	837
28684	2250
1950	3424
630	7099
98	613
12203	4988
3000	7631
99	6881
104	2329
98	2729
15369	3892
1069	6384
125	6240
99	4653
1809	3483
99	5707
4680	3491
122	4763
733	1744
10082	9771
98	3791
98	6961
454	5998
99	949
1269	3878
99	2003
348	3695
21646	538
400	6262
207	1760
113	6199
98	8023
12406	829
102	9672
24580	9361
99	3871
98	6043
430	9994
3846	3117
10788	5145
549	3429
98	5117
99	2937
132	644
824	1080
6892	5810
29852	4727
99	8979
102	2500
861	3257
2107	4310
2799	1757
5249	3586
119	2418
139	4295
103	7658
1393	3684
108	696
98	9893
7017	1762
3277	2289
510	4201
102	4240
2771	1979
1051	7469
103	2068
107	2980
390	8834
98	8899
139	1337
233	3962
148	1673
29225	3901
119	7308
1019	2870
1251	6626
6159	88
131	9202
39470	9308
10495	8708
5987	2974
14976	3802
98	1429
174	3819
99	7441
99	6519
2722	6520
19499	2164
363	3887
4067	6660
98	499
99	4539
2	4619
31278	3143
98	2367
38245	8117
103	9192
36813	1189
390	3352
1545	9665
98	3417
107	9278
1049	852
162	6771
38930	54
99	5597
99	35
98	6311
14114	2951
36181	1446
98	7361
613	9859
1572	6365
99	1093
33542	9807
476	6511
3804	662
35600	727
98	5133
16764	3906
99	3209
2	3897
969	8608
24776	4170
2	2911
99	2287
36332	7339
104	5083
4259	3868
98	4203
411	898
99	7844
10646	1452
113	320
98	1568
6462	6050
134	8556
98	582
113	1318
2308	9570
694	2916
132	4927
99	6850
26648	5051
125	4239
104	2362
98	2698
107	9197
28802	3566
2	4542
422	3224
99	4622
2	5592
29221	265
99	5736
32279	6381
98	3820
152	113
98	6930
27114	4196
161	9567
6526	9565
99	918
4784	1593
322	6703
99	2032
4957	5764
4513	2495
98	8052
15893	1763
99	3900
126	7669
98	6072
7633	5169
327	8368
98	5086
616	7119
99	2906
938	8006
118	5669
4241	8245
110	3345
1135	9846
16756	5614
99	8358
2	8982
122	8208
99	9408
108	3495
439	6524
103	5779
213	7388
1491	2489
107	7663
14713	3055
3106	4048
7350	5463
181	1801
98	9488
5538	6924
98	8566
1458	4183
32945	29
102	4901
2089	8551
8788	5382
28767	5824
29380	7250
110	7305
110	6383
203	7868
98	1462
113	726
99	7474
3449	7027
11106	6401
99	6484
700	5062
1087	7844
98	464
1486	4203
99	4504
125	7125
3449	6105
26523	7231
98	2332
4182	1569
16	2474
104	3786
2437	3563
98	3450
10724	6754
10944	1702
4330	6525
1069	7971
99	5630
9	1888
98	6276
152	5657
1505	4144
98	7394
262	9106
4183	2907
29193	9991
1266	1640
1886	7071
12591	3064
249	2805
99	1126
34174	2004
98	5166
131	7635
110	8477
99	3242
163	7040
14367	4688
965	2900
122	3100
11117	3919
99	2252
21520	5522
31765	2872
98	4168
99	9008
102	2535
572	6626
189	9571
5877	1672
107	4819
107	5813
103	5381
1125	4197
111	4709
14377	2127
6318	7131
103	7625
18571	2186
3882	6312
107	7801
108	1789
102	1357
7272	8647
9884	6894
108	667
110	1611
11502	4258
477	9886
19607	4063
28269	1235
7489	9372
3102	4114
98	9862
40495	7392
206	9171
2005	8947
708	1653
2530	1589
107	2951
98	8928
2143	9552
103	2103
148	1706
330	5470
1608	3754
2517	4381
102	6271
27253	7223
1168	8919
166	5047
107	1837
12931	8453
8656	4325
108	8105
102	7193
1593	8625
101	6867
13	6499
173	3407
1456	1347
224	6763
101	7861
133	9499
3584	126
286	1597
35982	4488
117	2605
772	5277
3584	3284
12	2715
293	491
29058	7367
27026	3581
307	1675
1145	6738
101	4639
145	8219
555	6521
523	1966
3535	9812
23234	7920
7391	9221
30856	8113
19357	3438
12	6915
1254	569
12	5071
101	2891
14	8604
