3292	4002	11
40585	1791	0
543	3305	3
14654	138	7
1931	5374	1
11545	3403	23
2	2025	3
12989	5727	11
1013	1607	14
217	9728	24
158	9873	17
12	174	4
299	1652	1
22104	5155	1
13365	8512	2
4588	6927	7
20828	3931	3
108	1844	9
10419	4282	13
3447	2101	24
5421	4060	1
128	5326	18
10061	5906	2
12	6789	31
385	2422	4
130	8751	7
165	7947	0
39453	9629	8
14	487	18
2358	6372	17
113	7586	10
41127	9402	7
130	4204	22
101	6859	5
321	8490	13
12	5093	12
501	7988	4
11235	5408	11
2243	7210	6
158	8829	15
3833	7051	1
14	9702	9
5284	1664	26
112	7612	11
1256	5223	9
14	5121	18
12	2824	3
109	5367	16
128	431	16
12	7498	9
2700	8200	19
8742	4062	18
2	1902	1
3864	9090	31
4657	9357	6
12	1446	18
12	1091	14
114	3502	12
19326	5300	19
16039	2203	15
1648	5374	10
110	9361	17
14	1129	18
609	5909	21
3395	7113	5
460	8157	6
429	9977	23
8381	668	10
418	7279	18
1602	4057	14
570	8255	0
282	8915	3
121	2903	11
285	5756	19
30455	727	21
8399	8116	10
1035	488	10
25617	1518	10
13410	3821	2
12	3493	11
12	2667	9
5443	6831	9
2423	2809	4
4101	9435	13
155	9304	22
2001	6177	16
147	7088	22
379	551	21
13630	5051	17
4193	1205	8
11419	9035	12
36084	4233	19
264	2199	13
105	8543	12
14	8013	25
406	2832	18
14	5026	30
102	5824	9
21541	1813	4
21745	694	17
12	8039	5
9	6902	16
14	2894	5
2238	9257	32
5200	2800	26
277	2266	12
176	7578	0
712	6130	25
17147	2945	0
105	9695	8
802	6186	14
3953	5087	13
7860	9658	18
14	3867	32
18593	5059	0
35547	6297	6
1493	993	12
19693	6807	0
102	8303	6
121	2207	27
7369	2754	2
2	6467	8
1949	79	10
505	4485	3
110	3889	11
39661	9583	3
192	6366	0
724	6947	5
14	5803	28
166	3145	0
2054	1773	4
12	1357	10
312	916	23
1203	3017	3
133	3961	9
6016	875	34
10121	334	10
30459	8960	9
390	9204	29
14	2157	13
8917	3463	0
5611	3501	9
359	7714	19
14	5802	8
106	216	11
1228	7782	21
40074	5273	17
23919	3777	2
126	1220	15
243	983	13
880	3187	4
102	1704	9
107	976	11
12	4716	10
12	992	2
3447	9307	0
122	1435	7
606	5077	12
4275	7724	4
4690	7251	9
32261	7174	14
473	5197	6
12068	9986	16
2281	9191	0
22	4206	4
10303	4039	13
892	2742	1
4940	9308	5
101	2191	29
2086	5215	2
33137	2689	4
16	1865	1
101	9453	4
12	9954	8
12866	7122	19
101	3650	14
107	1884	14
14	4356	17
8551	1094	4
30325	8918	7
4784	6377	2
183	6861	8
133	8048	6
1473	4194	20
11200	3578	30
12	9542	2
410	6162	26
7006	3290	1
1725	1098	1
14	8866	28
10557	9268	6
7246	2016	16
198	9222	0
14	1250	17
363	6569	5
4682	4528	24
164	1315	9
1486	7340	8
640	9490	7
12	4173	7
802	771	16
3811	663	10
32818	6791	30
11342	2414	14
114	8835	7
2568	3203	34
9654	6618	6
187	3772	12
106	9690	1
7722	6381	4
32268	6892	1
180	8715	9
1033	6757	2
2120	5297	16
109	8567	22
8784	2034	9
12357	8079	9
102	8128	1
115	8872	15
3696	3630	4
126	1793	10
28294	2750	11
260	2842	9
446	364	5
12	2820	2
192	8182	15
201	9524	5
15409	8525	21
3110	7587	2
103	9351	5
12	4621	5
7996	6789	23
105	3409	15
27205	7819	9
103	9792	5
103	6984	25
12	3497	10
2219	4022	29
12734	9395	3
137	2065	27
4119	9801	3
252	9959	2
139	1824	17
28349	94	22
103	3915	5
12	1324	5
16	6284	1
20286	8615	0
12	6223	10
219	1576	4
5891	2997	14
1472	9327	9
2	5580	20
104	3147	25
12	520	11
7971	6096	7
3560	3099	26
927	5551	3
716	836	8
2189	2341	7
13	7371	26
26875	1513	19
12	2920	24
1155	6751	11
3115	9278	28
782	285	18
12	6126	11
26154	9982	13
1465	1168	5
8240	2807	10
32214	4212	35
14	9444	12
102	6063	2
32361	6278	8
10690	2549	13
2367	1780	4
786	2493	18
1780	1039	10
154	951	0
122	4946	14
1224	2769	16
141	4865	13
4991	1308	10
18798	5273	0
14	256	11
27480	4606	22
6752	3558	11
3123	4450	14
982	1833	18
485	6288	14
139	1256	1
8008	4229	10
12	7596	4
17753	3925	18
117	4809	1
3963	1925	11
9502	4163	6
4897	3470	17
108	1876	18
12979	9721	15
105	5874	6
8905	3379	12
12	4867	1
103	7850	3
12	3973	18
2066	6641	6
178	1290	14
124	1695	6
2	2691	3
3326	4392	5
12	3055	26
12	5772	21
107	8341	5
362	7684	14
12	299	3
25113	2364	24
117	9441	12
105	2101	3
1262	8344	11
6230	2248	0
23803	4036	9
676	7021	0
2243	6753	3
114	4268	12
179	41	16
14	7845	16
132	4959	17
106	2263	19
21028	4307	20
17475	3503	0
102	2990	19
7584	6239	6
12	5642	3
34601	5646	25
12	8646	6
448	5289	17
592	5998	27
11922	8057	9
126	1900	4
132	4382	7
4572	4512	2
15053	223	0
8790	3501	28
103	1769	8
2935	785	7
4116	260	16
269	965	15
103	8361	5
12	4589	7
8847	2380	0
2648	4855	5
3900	2744	9
3873	2401	8
103	8973	15
4875	4877	0
23991	8289	5
9016	1402	19
6393	6650	0
664	2673	2
3812	694	16
898	8401	15
3858	8898	9
259	8597	13
125	5541	12
12418	4142	3
2437	5301	3
302	3006	2
660	6838	15
21	9109	24
21	2271	14
26218	2570	27
4122	2993	9
277	5823	12
17329	5369	7
2085	3225	13
12	4012	20
118	9350	16
11491	7882	11
146	880	2
35807	2808	17
387	5113	1
29206	9910	37
19910	3903	12
3141	8396	1
696	8920	15
1331	5502	16
5835	5946	2
11510	2648	11
299	9815	27
101	9385	12
12	7557	2
5850	4198	17
101	745	1
101	3590	6
120	3230	14
