2	916	5	11.37
101	961	18	11.77
2063	3329	5	75.42
3748	102	4	7.93
210	133	16	19.32
3683	3853	4	70.59
142	251	10	7.09
633	258	3	9.61
12	115	546	77.36
565	158	5	10.49
3318	115	3	6.92
4496	131	3	13.47
166	240	7	7.14
105	2773	5	7.52
105	4843	3	7.34
765	3799	4	49.34
451	244	25	191.14
102	1417	10	8.57
566	245	3	8.61
510	283	3	8.63
204	234	10	23.84
214	591	4	12
566	103	26	37.62
1248	1138	8	109.36
210	5178	3	26.46
132	1981	3	8.08
9	897	5	11.68
695	12	17	7.56
1248	1214	15	225.05
2777	136	3	10.66
115	482	13	13.07
105	364	31	12.27
353	218	4	7.63
12	2979	6	11.99
395	634	3	13.38
389	261	5	15.23
119	4400	3	11.09
678	134	6	10.99
329	9	10	11.63
102	3712	4	7.93
105	534	19	8.56
133	58	22	19.54
103	2337	6	9.13
5750	110	3	11.6
103	2133	8	18.85
115	1300	6	9.12
103	4255	4	9.42
141	362	8	9.01
3844	119	3	11.09
3709	5434	3	50.17
125	951	9	24.75
804	942	3	20.08
108	58	57	8.37
13	812	8	14.03
268	468	4	12.72
107	3974	3	9.79
227	462	33	265.82
117	2864	5	18.46
122	426	9	8.43
104	5322	3	7.13
547	278	3	8.83
217	223	5	7.02
1559	122	5	13.2
118	1497	6	15.94
3472	107	4	8.49
477	144	7	10.38
2622	1229	3	31.35
504	177	4	7.22
135	755	10	30.02
3853	113	4	15.92
246	404	3	6.69
107	1335	7	7.52
102	253	52	12.26
1081	4026	4	52.6
102	321	55	50.58
344	230	7	21.72
8	1417	4	9.98
452	192	16	79.02
1263	131	6	16.5
2215	175	3	13.13
105	6178	3	7.34
1014	13	19	98.62
946	111	9	10.47
416	102	28	8.91
3004	13	3	9.1
105	4047	4	9.79
487	142	6	7.45
145	433	7	9.17
210	1354	10	74.81
1919	3842	4	58.23
101	2113	8	9.59
158	2557	3	12.74
393	458	3	10.25
459	107	23	28.04
104	5579	3	7.13
1565	203	3	13.58
1194	140	9	36.85
1722	118	4	7.71
134	262	13	14.1
2209	253	3	17.54
12	1299	10	6.9
102	456	28	12.73
824	107	10	7.55
187	131	17	7
1743	114	5	7.76
5851	104	3	7.13
1371	594	3	21.39
143	1939	3	8.46
677	101	22	6.84
4678	193	3	25.46
144	836	5	9.79
2553	113	5	12.12
552	102	22	14.66
249	211	12	38.27
4932	552	3	34.96
2472	856	4	44.41
1591	143	4	12.07
4754	9	3	19.1
6233	103	3	7.06
4782	105	3	7.34
931	798	3	19.75
3304	116	3	7.1
259	438	5	17.01
377	1001	4	22.23
203	380	4	7.78
108	479	15	6.93
230	745	3	9.99
121	2367	5	19.43
4493	110	3	7.42
5027	103	3	7.06
1546	8	4	12.31
420	12	28	8.33
1602	145	3	7.13
268	257	12	45.86
114	2536	4	7.45
246	2948	3	20.44
147	1625	3	7.72
941	1731	10	130.42
454	1021	3	17.62
372	373	57	675.17
103	5222	3	7.06
303	3602	3	22.78
280	344	5	15.53
103	3227	5	11.78
505	143	6	8.05
2027	9	3	8.15
185	828	3	7.24
310	946	4	20.01
101	2423	7	8.39
115	116	163	17.84
180	14	186	11.38
1631	8	3	7.32
102	4043	4	7.93
3602	303	3	22.78
105	6437	3	7.34
1202	281	3	14.11
2182	304	3	19.13
455	243	3	6.83
107	4977	3	9.79
157	1173	3	7.38
1146	105	12	14.17
3866	163	3	18.38
2423	101	7	8.39
663	192	3	7.39
1526	137	6	21.91
480	203	4	9.76
2865	118	3	7.3
1143	1041	4	33.56
633	395	3	13.38
210	384	4	8.13
566	2857	4	41.75
1664	137	3	6.79
277	152	10	15.6
555	135	6	8.5
156	193	14	17.05
5034	107	3	9.79
12	541	20	6.76
385	142	12	24.18
626	323	3	11.04
130	756	5	6.75
4194	109	4	14.05
511	193	7	27.16
105	739	13	7.29
1232	102	11	8.13
395	381	4	15.13
261	239	6	14.4
4692	383	3	31.5
172	230	7	8.09
16	244	20	22.17
9	137	31	9.23
1327	107	9	15.08
6	1881	4	37.89
382	587	3	12.18
1211	101	14	11.03
110	101	921	52.58
305	1224	4	23.08
623	109	25	66.28
106	4707	3	8.11
110	169	46	8.34
3147	3810	3	43.44
132	1351	4	9.08
110	302	48	98.9
156	702	4	8.54
461	364	6	27.46
8	1083	6	16.77
535	427	4	18.86
579	281	5	21.7
111	4282	3	7.31
399	130	9	9.78
1302	185	3	11.74
16	3112	4	16.8
927	119	12	36.2
16	5135	3	16.25
1970	164	3	11.64
269	3930	4	38.33
450	263	9	41.06
142	1085	4	8.63
1731	340	10	102.67
